id,dish_name,ingredient_count,reason,ingredient_text
137637,水果系列之西瓜轻松熊造型馒头,6,没有可确定关联的基础原生食材,适量棕色面团，适量红色面团，适量绿色面团，少许黄色面团，少许黑色面团，少许白色面团
137640,五香卤蛋,3,没有可确定关联的基础原生食材,十一枚鸡蛋，八角两枚、花椒十几粒、香叶一片、茴香2g、肉桂一小块。佐料（花椒、八角、香叶、茴香、肉桂），两汤勺盐，适量水
137642,厨小美哈斯特浓面包,7,没有可确定关联的基础原生食材,200克高筋面粉，110克牛奶，30克细砂糖，25克黄油，2克酵母，30克全蛋液，2克盐
137649,虾皮粉（6个月+辅食无添加）,1,没有可确定关联的基础原生食材,250g（看自己想做多少）淡干虾皮
137650,土豆粉凉粉（无添加剂版）,2,没有可确定关联的基础原生食材,100克土豆淀粉，500克水
137651,超级简单广式月饼 。不黏手！,8,没有可确定关联的基础原生食材,推荐白莲蓉或者红豆沙月饼馅料，340g中筋面粉，210g太古转换糖浆，8g吉士粉，100g色拉油，8g（可用碱面加水1：3混合放置一夜）视水，可有可无看个人喜好冷冻咸蛋黄，一点点刷表面即可鸡蛋液，50g或者75g月饼模具
137668,万能鸡翅酱汁,4,没有可确定关联的基础原生食材,2勺生抽，1勺老抽，1/4柠檬，1勺白糖，1勺橄榄油
137676,捏韭菜盒子花边,1,没有可确定关联的基础原生食材,韭菜盒子
137684,坚果太妃糖,5,没有可确定关联的基础原生食材,克奶油                 250，克细砂糖a           100，克细砂糖 b          120，克麦芽糖              65，克盐                        1，克黄油                   25，克巴旦木               120
137692,一年级儿童营养早餐第三周,0,没有可确定关联的基础原生食材,星期一：芝士意面，星期二：粘耗子，丝瓜肉片汤，星期三：香蕉派，鳕鱼虾饼，牛奶，星期四：月饼，火山石烤肠，牛奶，葡萄🍇，星期五：蚬子肉饭团，佛手瓜沙拉
137700,宝宝辅食之白萝卜水（6个月以上）,1,没有可确定关联的基础原生食材,一小段白萝卜
137704,树莓果酱,3,没有可确定关联的基础原生食材,600g树莓，380g冰糖，30g柠檬汁
137707,螺丝姑娘,0,没有可确定关联的基础原生食材,葱姜蒜、料酒，备用，味极鲜、豆瓣酱、甜酱适量
137711,简单易学的压面机版刀切馒头（小猪造型）,3,没有可确定关联的基础原生食材,500克1.中筋面粉，250克2.水，5克3.干酵母，100克左右4.中筋面粉（发酵后用）
137712,四神燕窝炖鸭汤—立冬必备食补药膳【易小炖燕窝厨房】,7,没有可确定关联的基础原生食材,半瓶（3g）易小炖纯鲜炖燕窝（干燕盏），半只水鸭，15g淮山，15g茯苓，15g芡实，15g盐，此配方为4人份
137720,不一样的钵仔糕,6,没有可确定关联的基础原生食材,200克木薯淀粉，50克澄粉，30克粘米粉，少许葡萄干，100克糖，适量水
137724,蓟州荞麦碗坨,3,没有可确定关联的基础原生食材,适量水，适量荞麦面，适量白面
137727,小清新的大麦若叶吐司,9,没有可确定关联的基础原生食材,250克易小倍面包粉，4克酵母，35克细砂糖，2克盐，20克黄油，3克大麦若叶一小包，100克牛奶，带壳50克左右鸡蛋，40克奶油
137728,炸猪大排,1,没有可确定关联的基础原生食材,克生抽二勺蚝油一勺料酒二勺鸡蛋一个，淀粉和面粉各二勺大排300克
137730,炼乳牛奶冰棒,5,没有可确定关联的基础原生食材,250克原味牛奶，90克炼乳，适量奥利奥饼干碎，12克奶粉，5克糯米粉
137742,Q弹红糖发糕,8,没有可确定关联的基础原生食材,（1），80克白糖，80克红糖，360克开水，250克（2）面粉（中粉或高粉），125克木薯粉，2.5克耐高糖酵母，2克泡打粉，2克小苏打
137746,花生酱曲奇,6,没有可确定关联的基础原生食材,100克（花生酱应该选用不含乳化剂和砂糖的类型）花生酱，50克菜籽油，50克枫糖浆，50ml水，1/4小勺盐，300g未经漂白的小麦粉
137758,豌豆尖酥肉豆汤,2,没有可确定关联的基础原生食材,酥肉，耙豌豆，4、5片姜
137763,火腿肠煎饼,6,没有可确定关联的基础原生食材,3勺面粉，一枚鸡蛋，部分青菜/葱，240g火腿肠，适量盐，适量鸡精
137765,锅巴：巧用剩米饭,2,没有可确定关联的基础原生食材,适量剩米饭，植物油
137776,香甜玉米饼/锅出溜,5,没有可确定关联的基础原生食材,100克玉米面，100克白面，310克水，2克酵母，20克（可增减，此甜度是丝丝香甜，味道不重）糖
137782,蒸螃蟹（附蘸料）,4,没有可确定关联的基础原生食材,15克生姜块，50克镇江陈醋，10克冰糖，15克生抽
137784,绿豆沙,3,没有可确定关联的基础原生食材,200g脱皮绿豆，50g砂糖，水
137794,糯米饼,9,没有可确定关联的基础原生食材,1000克糯米粉，400克粘米粉，3块豆腐干，1株咸菜，1把虾皮，1小碗肉糜，1支春笋，1蝶葱花，适量盐，鸡精，白糖，老酒，生抽，食用油
137795,炒腌菜,1,没有可确定关联的基础原生食材,克咸菜
137796,水果松糕（无糖）,3,没有可确定关联的基础原生食材,水磨糯米粉，水磨大米粉，梨
137810,新疆蘑菇肉拌面,1,没有可确定关联的基础原生食材,克面粉
137811,新手都会操作的手工面条,3,没有可确定关联的基础原生食材,350克面粉，80ml（酌情增减）胡萝卜汁，2克/3克盐，些许备用干面粉
137826,韩式炒年糕,5,没有可确定关联的基础原生食材,克年糕，勺韩国辣酱，克糖，克水，勺酱油
137831,【JOY妈食记】油炸藕盒 炸肉糜藕夹,10,没有可确定关联的基础原生食材,1节藕，若干肉糜，大半碗面粉，若干盐，若干姜粉，若干料酒，若干生抽，若干油，若干蚝油，若干椒盐
137833,淡奶油圆形、方形、心形、球形抹面技巧,4,没有可确定关联的基础原生食材,1圆形戚风蛋糕坯，1方形戚风蛋糕坯，1球形戚风蛋糕坯，1心形戚风蛋糕坯
137839,土豆芋圆,3,没有可确定关联的基础原生食材,一枚大土豆，250g木薯粉，酌量糖
137852,手冲咖啡,3,没有可确定关联的基础原生食材,20克咖啡豆，300克85度热水，（耶加雪菲/巴西黄波旁/曼特宁）咖啡豆种类
137861,立体彩绘蛋糕,2,没有可确定关联的基础原生食材,1个蛋糕胚，300g淡奶油
137878,白斩鸡,4,没有可确定关联的基础原生食材,半只登鸡，一大勺香油，一勺料酒，各一块葱结姜段
137880,水果酒,3,没有可确定关联的基础原生食材,干水果，克冰糖，白酒
137891,芝士焗红薯/土豆泥,4,没有可确定关联的基础原生食材,随意芝士碎，随意牛奶，随意糖，一点随意淡奶油
137895,植物油版玛格丽特饼干（奶粉过敏和蛋白过敏的宝宝也可以吃的饼干）婴幼儿饼干,6,没有可确定关联的基础原生食材,85克低筋面粉，85克玉米淀粉，38克糖粉，1克盐，2个熟蛋黄，83g玉米油
137897,宝宝辅食-虾皮粉,1,没有可确定关联的基础原生食材,2-3把虾皮
137899,豆浆布丁桂花糕,2,没有可确定关联的基础原生食材,450克浓豆浆，5片吉利丁片
137900,黑糖珍珠鲜奶,1,没有可确定关联的基础原生食材,.
137908,球参浸发,2,没有可确定关联的基础原生食材,球参，纯净水
137912,黎巴嫩面饼,2,没有可确定关联的基础原生食材,1 1/2 杯高粉，4克/ 1tsp 酵母，1/2杯温水，1tsp糖，1/2tsp 盐，1 tabsp 橄榄油
137921,全麦黑麦馒头,4,没有可确定关联的基础原生食材,50克全麦黑麦粉1，100克沸水，1克（气温低的话可以放2到3克）酵母粉，60到70克室温水，150克全麦黑麦粉2
137925,黑糖珍珠,3,没有可确定关联的基础原生食材,2份树薯淀粉，1份水，0.5份黑糖
137939,【创意蛋糕】开学啦🥳好好学习,1,没有可确定关联的基础原生食材,六寸蛋糕
137942,椰浆西米糕,6,没有可确定关联的基础原生食材,150克西米，100克椰浆，60克白糖，60克红糖，100克玉米淀粉，适量葡萄干
137945,椰浆双莓曲奇🍪,6,没有可确定关联的基础原生食材,克黄油            25，克糖粉             10，克低筋面粉     105，克椰浆              70，克蔓越莓干      35，蓝莓              无数颗
137948,超百搭西点的南瓜乳酪酱,4,没有可确定关联的基础原生食材,80克蒸熟的奶油南瓜，160克牛奶，6克白糖，60克奶油奶酪
137950,（简约）士力架水果冻酸奶,3,没有可确定关联的基础原生食材,时令水果（如樱桃、甜瓜、蓝莓等），酸奶（按照自己的喜好），士力架
137954,双皮奶,2,没有可确定关联的基础原生食材,200毫升纯牛奶，两个糖，鸡蛋清
137965,用最简单的秘方制作最美味的牛腱！,9,没有可确定关联的基础原生食材,一條牛腱（大），适量蚝油，适量生抽，少量糖，适量米酒，适量姜汁，约两茶匙淀粉，一大汤匙温水，适量姜碎
137966,百利甜热可可,4,没有可确定关联的基础原生食材,无糖可可粉，牛奶，枫糖，百利甜酒
137970,港式奶茶,4,没有可确定关联的基础原生食材,克  150淡奶，克  480水，克 17糖，包  8克红茶包
137971,AIP 无麸质番薯丸,5,没有可确定关联的基础原生食材,3个紫薯🍠或者番薯，适量（下面有说明）地瓜粉，适量木薯粉，随自己喜欢什么馅都可以，可甜可咸！肉馅或者菜馅，2个芋头或者土豆
137989,零失败！不用打发不用烤！蔓越莓奶冻,7,没有可确定关联的基础原生食材,150克美国蔓越莓汁，180克牛奶，70克淡奶油，25克绵白糖，18克吉利丁片，30克蔓越莓果酱，少许蔓越莓冻果
137990,小美抹茶麻薯红豆面包,12,没有可确定关联的基础原生食材,130克牛奶，30克糖，50克(去壳后)鸡蛋1个，1/2茶匙酵母，250克高筋面粉，10克抹茶粉(青岚)，25克黄油，1/2茶匙盐，克盐，麻薯馅，70克糯米粉，20克玉米淀粉，20克糖，10克玉米油，120克牛奶
138005,纸杯蛋糕,4,没有可确定关联的基础原生食材,4个鸡蛋65克一个，40克无味色拉油，40克水或者牛奶，80克低筋面粉（舒可曼），20克＋40克细砂糖（舒可曼）
138007,宝春师傅的黑糖吐司,10,没有可确定关联的基础原生食材,800克高筋面粉，20克脱脂奶粉，15克盐，350克黑糖水（黑糖150克水200克），320克冰水，100克法国老面，200克汤种，30克鲜酵母，120克黄油，180克手工黑糖
138010,戲食記--醬汁杏鮑菇,2,没有可确定关联的基础原生食材,一個杏鮑菇，兩棵小唐菜
138014,卡通棉花糖蛋糕,1,没有可确定关联的基础原生食材,棉花糖
138016,【深夜快手】芝士蛋炒面,7,没有可确定关联的基础原生食材,一片芝士，一枚鸡蛋，一把面，少许油，少许盐，少许鸡精，少许酱油
138020,南瓜鸡蛋大素包子,1,没有可确定关联的基础原生食材,鸡蛋2个 南瓜半个
138029,"（简易无油减脂健身）
脆香玉米豆沙薄饼",4,没有可确定关联的基础原生食材,200g（一碗）玉米粉，200g（一碗）面粉，适量开水，适量红豆沙
138035,花胶牛奶冻 低热量冰淇淋 搅拌机版,5,没有可确定关联的基础原生食材,15g或四五片花胶，200ml牛奶，随自己口味蜂蜜或冰糖，可有或无枸杞，1台搅拌机或者破壁机
138040,风干牦牛肉,2,没有可确定关联的基础原生食材,辣椒随意牦牛肉生的不要风干牦牛肉，花椒粉少许味精随意
138046,腰果酱+榛子可可酱（Nutella）三明治,1,没有可确定关联的基础原生食材,Nutella或其他可可酱，腰果酱
138048,榨菜鲜肉月饼,16,没有可确定关联的基础原生食材,1袋，馅料乌江榨菜，3两，馅料肉，90克，油皮低粉，150克，水皮饺子粉，60克，水皮黄油，1片，馅料姜，1段，馅料葱，1—2汤勺，馅料香油，2汤勺，馅料生抽，1汤勺，馅料料酒，约2克，馅料盐，约2克，馅料糖，适量黑胡椒粉，适量，馅料鸡精，40克，水皮水，40克，水皮细砂糖，45ml，油皮色拉油，装饰蛋液，装饰芝麻
138052,柠檬戚风蛋糕（6寸）,1,没有可确定关联的基础原生食材,3个鸡蛋：，52克低筋面粉：，45克幼砂糖：，25克色拉油：，45克柠檬汁+水，适量柠檬皮屑：，工具用具：，厨房秤、刮刀、蛋抽、打蛋盆，6寸蛋糕模（阳极）、电动打蛋器
138060,彩虹慕斯芝士蛋糕,12,没有可确定关联的基础原生食材,4-5滴香草油，60g消化饼/巧克力小饼，30g黄油，250g奶油芝士，200g淡奶油，60g红莓酱，60g黄桃酱，60g蓝莓酱，4片(约20g)吉利丁片，240g牛奶，70g幼砂糖，1大匙柠檬汁
138062,心型花馒头,8,没有可确定关联的基础原生食材,100克中筋面粉，55克牛奶，1克酵母，10克细砂糖，3克油，少量红曲粉，少量栀子黄，少量栀子绿
138068,止咳金桔酱,3,没有可确定关联的基础原生食材,一斤金桔，300克黄冰糖，80克蜂蜜
138070,夏日花样棒冰,4,没有可确定关联的基础原生食材,果汁水果，抹茶奥利奥，沙棘巧克力豆，酸奶，炼乳乳酸菌，椰汁
138072,白灼西生菜,8,没有可确定关联的基础原生食材,一颗球形生菜，1汤匙（李锦记财神）蚝油，1汤匙（鲁花自然鲜）酱油，1/2汤匙白糖，1克盐，1/3汤匙（鲁花黑糯米）米醋，3汤匙（长寿花金胚）玉米油，适量水
138084,安神汤,4,没有可确定关联的基础原生食材,一只水鸭，10g花旗参，1000ml水，少量盐
138094,小清新--菠菜汁牛奶双色刀切,7,没有可确定关联的基础原生食材,绿色面团，170克普通面粉，85克纯菠菜汁，1.7克酵母，15克糖，白色面团，130克普通面粉，65克牛奶，1.3克酵母，15克糖
138101,莲心茶,2,没有可确定关联的基础原生食材,3克干品莲子心，1克绿茶
138102,黑白猪挤挤馒头,9,没有可确定关联的基础原生食材,①白色面团：，190g中筋面粉，105g牛奶，5g玉米油，2g干酵母，②黑色面团：，190g中筋面粉，105g牛奶，5g玉米油，2g干酵母，4g竹炭粉，③装饰：，1只烘焙色素笔，若干芝士片，一颗蝴蝶结硬糖，④模具：，1个20*20cm方模
138105,自制广味腊肉,6,没有可确定关联的基础原生食材,10斤前腿肉或五花肉，250克生抽，250克白糖，150克高度白酒，50克盐，少许老抽
